id,type_code,type_description,name,postcode,land_area,area_derivation,st_area_shape_,st_perimeter_shape_,object_id
"1564","152",Postal Locality,LOWER KING,"6330",11738866.587,CO,13681754.540253,20614.1630532531,"1564"
"1565","152",Postal Locality,MILLBROOK,"6330",19103288.266,CO,28465123.6381523,28523.1719379798,"1565"
"1566","152",Postal Locality,KING RIVER,"6330",15823645.684,CO,23589041.6965741,27359.8835606017,"1566"
"1567","152",Postal Locality,CONDINGUP,"6450",1069583628.781,CO,1548665486.59737,199381.924429661,"1567"
"1568","152",Postal Locality,NANARUP,"6330",71903661.591,CO,107365496.584156,85574.7652108868,"1568"
"1569","152",Postal Locality,EAGLE BAY,"6281",1907386.68,CO,2754308.9408462,8522.0170033746,"1569"
"1570","152",Postal Locality,LORT RIVER,"6447",1031978197.501,CO,1482411535.91552,202386.153559083,"1570"
"1571","152",Postal Locality,CARRARANG,"6532",807414259.274,CO,1009269025.34814,509159.015681182,"1571"
"1572","152",Postal Locality,BEELA,"6224",23426049.202,CO,33565610.8851492,41717.7225362713,"1572"
"1573","152",Postal Locality,MIRA MAR,"6330",1482568.892,CO,2216381.66064135,7558.20829361151,"1573"
"1574","152",Postal Locality,SKELETON ROCK,"6426",1024383889.004,CO,1425249375.44913,171286.599196849,"1574"
"1575","152",Postal Locality,LAKE DEBORAH,"6484",5869293191.791,CO,7927701421.00533,451214.667741731,"1575"
"1576","152",Postal Locality,VASSE,"6280",36053375.583,CO,52211599.9027454,38873.2791923391,"1576"
"1577","152",Postal Locality,MOUNT HAMPTON,"6426",901840542.19,CO,1250623676.34946,154126.804234022,"1577"
"1578","152",Postal Locality,KALGUP,"6280",16946314.151,CO,24560727.2586643,22064.8435061198,"1578"
"1579","152",Postal Locality,PARKFIELD,"6233",25486088.685,CO,36494366.6030946,29631.9209680068,"1579"
"1580","152",Postal Locality,LAGRANGE,"6725",3228117718.143,CO,3617677779.45544,305976.611389286,"1580"
"1581","152",Postal Locality,LESCHENAULT,"6233",43498536.508,CO,62353610.7639381,42320.4935440619,"1581"
"1582","152",Postal Locality,MYRUP,"6450",147134716.183,CO,213443162.797941,73287.7289927547,"1582"
"1583","152",Postal Locality,MERIVALE,"6450",444049769.468,CO,644263750.187094,112203.896016637,"1583"
"1584","152",Postal Locality,WARWICK,"6024",2994768.36,CO,4162055.45272683,8393.95989446251,"1584"
"1585","152",Postal Locality,CAPE LE GRAND,"6450",308927352.703,CO,449183791.666631,187765.153018083,"1585"
"1586","152",Postal Locality,PARKER RANGE,"6426",1393895286.071,CO,1937302608.26155,192224.161479784,"1586"
"1587","152",Postal Locality,CHEYNES,"6328",180201692.449,CO,268229709.615084,99770.5222150641,"1587"
"1588","152",Postal Locality,HILLARYS,"6025",6382189.32,CO,8753050.19920551,17086.8365762238,"1588"
"1589","152",Postal Locality,CARBLA,"6701",952617048.646,CO,1187907277.44709,177164.596904675,"1589"
"1590","152",Postal Locality,DIRK HARTOG ISLAND,"6537",630405479.31,CO,780900028.763622,248671.813943693,"1590"
"1591","152",Postal Locality,KEALY,"6280",6453136.339,CO,9344525.30302028,12811.7722629219,"1591"
"1592","152",Postal Locality,GILROYD,"6701",809777138.391,CO,1004983665.22744,160274.867746911,"1592"
"1593","152",Postal Locality,TALISKER,"6701",2875249677.565,CO,3600892407.43095,304239.253859567,"1593"
"1594","152",Postal Locality,NORTH JINDONG,"6280",19070393.143,CO,27645082.0039796,23008.973356821,"1594"
"1595","152",Postal Locality,LYALLS MILL,"6225",38138272.671,CO,54946258.9514762,34025.7433790003,"1595"
"1596","152",Postal Locality,SOUTH YILGARN,"6426",737114072.049,CO,1023099986.74284,134871.967281242,"1596"
"1597","152",Postal Locality,SALMON GUMS,"6445",2781448130.153,CO,3953318422.57402,358976.020480018,"1597"
"1598","152",Postal Locality,CRAIGIE,"6025",4707332.688,CO,6534742.84914878,11240.238833273,"1598"
"1599","152",Postal Locality,FRANCOIS PERON NATIONAL PARK,"6537",1083708034.124,CO,1343946499.23481,349033.533912842,"1599"
"1600","152",Postal Locality,FURNISSDALE,"6209",6901238.409,CO,9766181.27133181,15842.1741426078,"1600"
"1601","152",Postal Locality,NERREN NERREN,"6532",2336887702.442,CO,2958998612.52543,274478.104825761,"1601"
"1602","152",Postal Locality,WALSALL,"6280",23234646.776,CO,33731480.6003047,29707.0064995609,"1602"
"1603","152",Postal Locality,WOODLEIGH,"6701",2327856537.611,CO,2902022222.05923,246373.440737635,"1603"
"1604","152",Postal Locality,COBURN,"6532",1004705967.912,CO,1264842998.00752,150962.49376484,"1604"
"1605","152",Postal Locality,CONNOLLY,"6027",2890153.102,CO,4008804.73000288,8702.65392903221,"1605"
"1606","152",Postal Locality,MANTAMARU,"0872",62632166.504,AN,77650581.5210552,40438.1114807608,"1606"
"1607","152",Postal Locality,YALARDY,"6701",1011895163.108,CO,1259801267.4057,160401.911655843,"1607"
"1608","152",Postal Locality,SOLUS,"6207",216264221.924,CO,305059801.136378,86711.4837733795,"1608"
"1609","152",Postal Locality,KALLAROO,"6025",2924524.967,CO,4033854.39560923,8858.78625898888,"1609"
"1610","152",Postal Locality,MARRINUP,"6213",43213282.198,CO,61162483.46164,49219.6392497826,"1610"
"1611","152",Postal Locality,PAPULANKUTJA,"0872",20839707.506,AN,25902937.2131927,20527.6682353844,"1611"
"1612","152",Postal Locality,MEADOW,"6532",833941061.217,CO,1051209924.15606,148229.834850252,"1612"
"1613","152",Postal Locality,HAMELIN POOL,"6532",2054689184.6,CO,2549125925.09519,245275.797543364,"1613"
"1614","152",Postal Locality,MANYPEAKS,"6328",295453392.508,CO,439594762.6733,110990.79194131,"1614"
"1615","152",Postal Locality,CHAPMAN HILL,"6280",54258642.846,CO,78753914.2940368,47855.5319951621,"1615"
"1616","152",Postal Locality,COOLUP,"6214",59605952.458,CO,84526865.4592233,45104.9093217446,"1616"
"1617","152",Postal Locality,IRRUNYTJU,"0872",18800927.942,AN,23394454.7261438,19670.5515780819,"1617"
"1618","152",Postal Locality,FAIRBRIDGE,"6208",52492144.597,CO,74152214.9888951,44983.9417706718,"1618"
"1619","152",Postal Locality,INGLEHOPE,"6213",55176961.911,CO,78192427.4564993,55072.9246630901,"1619"
"1620","152",Postal Locality,ANNIEBROOK,"6280",13122489.876,CO,18845503.2596939,22845.7929758783,"1620"
"1621","152",Postal Locality,BROWN HILL,"6431",20659719.56,CO,28064944.0928099,27386.3186694663,"1621"
"1622","152",Postal Locality,TEESDALE,"6213",36643782.631,CO,51933224.1353636,42900.6109707619,"1622"
"1623","152",Postal Locality,SAN REMO,"6210",932734.305,CO,1223077.29786449,5243.188262261,"1623"
"1624","152",Postal Locality,WHITTAKER,"6207",88615842.563,CO,125074784.29899,75331.445995092,"1624"
"1625","152",Postal Locality,NATURALISTE,"6281",56016109.705,CO,77997631.6769888,59056.9145182575,"1625"
"1626","152",Postal Locality,EATON,"6232",6462607.358,CO,9278496.69255405,17581.9939766268,"1626"
"1627","152",Postal Locality,MARBELUP,"6330",61146985.949,CO,88708735.5397458,59350.4497013979,"1627"
"1628","152",Postal Locality,MYARA,"6207",38799521.725,CO,54684614.6783609,55444.6626331068,"1628"
"1629","152",Postal Locality,UCARTY WEST,"6460",115459006.815,CO,158848600.595384,81923.5582822223,"1629"
"1630","152",Postal Locality,RAVENSWOOD,"6208",53126628.352,CO,75027021.70562,44517.2379159587,"1630"
"1631","152",Postal Locality,YALLINGUP,"6282",75313422.83,CO,106494630.943333,58406.5265849029,"1631"
"1632","152",Postal Locality,BALLA BALLA,"6714",242426696.474,SM,278317623.816169,115064.268045029,"1632"
"1633","152",Postal Locality,MARYBROOK,"6280",15397127.918,CO,22184122.3881291,21442.0009809217,"1633"
"1634","152",Postal Locality,HALLS HEAD,"6210",10993411.426,CO,15555543.99291,19725.7890752598,"1634"
"1635","152",Postal Locality,NIRIMBA,"6208",46001737.544,CO,64680649.3038182,54609.4376369501,"1635"
"1636","152",Postal Locality,HILLMAN,"6168",1892899.126,CO,2655048.92405844,8125.23704172295,"1636"
"1637","152",Postal Locality,NORTH DANDALUP,"6207",92752575.239,CO,127175795.195352,64626.2608232503,"1637"
"1638","152",Postal Locality,BEACHLANDS,"6530",1370943.277,CO,1852246.04571737,6377.51731579844,"1638"
"1639","152",Postal Locality,QUINDALUP,"6281",39898559.185,CO,57390166.2023948,44437.0413827898,"1639"
"1640","152",Postal Locality,COSSACK,"6720",67673972.4,SM,77707274.2343215,53640.3590099531,"1640"
"1641","152",Postal Locality,ETMILYN,"6213",35450894.88,CO,50278219.8671319,36724.6124495344,"1641"
"1642","152",Postal Locality,SILVER SANDS,"6210",1372303.702,CO,1935120.20968259,7661.87453098024,"1642"
"1643","152",Postal Locality,ATWELL,"6164",3588490.783,CO,5027068.28140783,11184.1126474134,"1643"
"1644","152",Postal Locality,HERRON,"6211",28607960.482,CO,40649339.3057531,27560.7994823735,"1644"
"1645","152",Postal Locality,KOONGAMIA,"6056",591160.293,CO,823020.137610365,3838.09779490792,"1645"
"1646","152",Postal Locality,ELLEKER,"6330",43811048.105,CO,48062804.3584306,39678.0161574504,"1646"
"1647","152",Postal Locality,COODANUP,"6210",7822005.205,CO,11032101.5057319,19562.9537688412,"1647"
"1648","152",Postal Locality,NULLAKI,"6330",30139278.494,CO,45042714.6753889,40083.2488299308,"1648"
"1649","152",Postal Locality,BURAKIN,"6467",342449016.598,CO,463349761.34622,105301.383459239,"1649"
"1650","152",Postal Locality,BUSSELTON,"6280",4522275.888,CO,6497433.85396816,15336.2492340943,"1650"
"1651","152",Postal Locality,KARRANADGIN,"6460",406828508.704,CO,557998907.431105,106383.04498585,"1651"
"1652","152",Postal Locality,DUDLEY PARK,"6210",11328425.497,CO,15598970.9112472,18290.9351191126,"1652"
"1653","152",Postal Locality,LAKE CLIFTON,"6215",79535904.582,CO,113004995.396299,59714.5365290339,"1653"
"1654","152",Postal Locality,ERSKINE,"6210",7977802.046,CO,11654761.4363896,14944.0684545114,"1654"
"1655","152",Postal Locality,WALYORMOURING,"6460",245482422.264,CO,336429428.951912,91235.6902945358,"1655"
"1656","152",Postal Locality,GOOMALLING,"6460",45192610.021,CO,62054167.5751044,37663.0855036624,"1656"
"1657","152",Postal Locality,JARRAHWOOD,"6275",975273.468,CO,1415775.13624276,5869.38068269359,"1657"
"1658","152",Postal Locality,BLYTHEWOOD,"6208",42236768.412,CO,59793163.6755978,38075.3109380144,"1658"
"1659","152",Postal Locality,COCKBURN CENTRAL,"6164",2784597.051,CO,3886139.78258128,9220.96601068141,"1659"
"1660","152",Postal Locality,UCARTY,"6462",251076143.213,CO,345627384.042135,111709.696832103,"1660"
"1661","152",Postal Locality,KINGSLEY,"6026",7587507.615,CO,10537172.1369759,13607.1834004962,"1661"
"1662","152",Postal Locality,MANDURAH,"6210",7485539.019,CO,10598547.6892326,16303.8445766324,"1662"
"1663","152",Postal Locality,MERRIWA,"6030",2291669.929,CO,3173004.33879777,7424.26290595395,"1663"
"1664","152",Postal Locality,JERDACUTTUP,"6346",1200446027.362,CO,1740883527.97389,191825.809173574,"1664"
"1665","152",Postal Locality,MITCHELL PLATEAU,"6740",10096244978.514,CO,10824015112.5251,2561133.32915309,"1665"
"1666","152",Postal Locality,PRINCE REGENT RIVER,"6740",14867848189.259,CO,15728889315.0253,2498610.59893575,"1666"
"1667","152",Postal Locality,GEEGULLY CREEK,"6728",8929962336.401,CO,9967146990.01023,619385.938871383,"1667"
"1668","152",Postal Locality,GREENMOUNT,"6056",4806206.668,CO,6687167.14731499,15608.9869107993,"1668"
"1669","152",Postal Locality,MOGUMBER,"6506",250556650.28,CO,342416929.541998,91649.3746288038,"1669"
"1670","152",Postal Locality,KARLGARIN,"6358",1048495235.968,CO,1476055558.57777,202821.520415039,"1670"
"1671","152",Postal Locality,SIESTA PARK,"6280",877716.006,CO,1270109.69268984,10978.2789401898,"1671"
"1672","152",Postal Locality,PALMYRA,"6157",3118440.243,CO,4355417.34288616,8840.71412454635,"1672"
"1673","152",Postal Locality,SHACKLETON,"6386",533792463.122,CO,743823139.761453,136728.479263189,"1673"
"1674","152",Postal Locality,WILLAGEE,"6156",2071952.145,CO,2894145.42315064,7353.32061088991,"1674"
"1675","152",Postal Locality,WONNERUP,"6280",17584016.094,CO,25120050.4800054,27120.0746205769,"1675"
"1676","152",Postal Locality,BANKSIADALE,"6213",239539599.067,CO,338692580.816683,147558.070197329,"1676"
"1677","152",Postal Locality,BRUNSWICK,"6224",97054918.765,CO,139206273.352604,86272.4327104672,"1677"
"1678","152",Postal Locality,HAMEL,"6215",22248950.766,CO,31625192.1683626,26905.7816137189,"1678"
"1679","152",Postal Locality,LOWER CHITTERING,"6084",118680514.004,CO,163613528.691994,66099.3491151225,"1679"
"1680","152",Postal Locality,OCEAN REEF,"6027",5398841.661,CO,7345025.61447193,14280.7944441754,"1680"
"1681","152",Postal Locality,PICTON,"6229",5953780.832,CO,8553120.3147411,16465.5919423821,"1681"
"1682","152",Postal Locality,GLEDHOW,"6330",6571931.284,CO,9818891.85329202,14095.7929442213,"1682"
"1683","152",Postal Locality,LANGE,"6330",3674323.626,CO,5483133.90281376,13404.9861905621,"1683"
"1684","152",Postal Locality,MORNINGTON,"6221",238462807.235,CO,341260939.464185,134633.539213111,"1684"
"1685","152",Postal Locality,SHOTTS,"6225",75143177.759,CO,108066001.184353,48768.223216003,"1685"
"1686","152",Postal Locality,MUNGALUP,"6225",74293135.308,CO,106868671.971181,49747.7384370033,"1686"
"1687","152",Postal Locality,MERU,"6530",4401999.953,CO,5750758.93615414,12976.2650642849,"1687"
"1688","152",Postal Locality,BADGEBUP,"6317",207609806.613,CO,300094055.864359,93917.9194470157,"1688"
"1689","152",Postal Locality,WOOTTATING,"6562",167289025.526,CO,231952837.91207,67549.5404764766,"1689"
"1690","152",Postal Locality,ROEBOURNE,"6718",175798292.908,SM,202057678.465685,91276.7772099796,"1690"
"1691","152",Postal Locality,BOVELL,"6280",13290363.79,CO,19225919.4311958,23034.2097399975,"1691"
"1692","152",Postal Locality,WILLYUNG,"6330",36185347.723,CO,54027279.7781684,36911.5394166141,"1692"
"1693","152",Postal Locality,SPENCERS BROOK,"6401",53250773.113,CO,73734693.1073732,36372.6950359331,"1693"
"1694","152",Postal Locality,BROOMEHILL VILLAGE,"6318",8329658.869,CO,12106093.1333462,18341.0003216117,"1694"
"1695","152",Postal Locality,ALLANSON,"6225",24235142.159,CO,34805672.348772,36818.8669004371,"1695"
"1696","152",Postal Locality,BERTRAM,"6167",3159559.319,CO,4430150.67722185,9095.10872279023,"1696"
"1697","152",Postal Locality,COBLININE,"6317",214543192.25,CO,309970710.132601,91707.7784933492,"1697"
"1698","152",Postal Locality,YOUNDEGIN,"6407",155178494.337,CO,215980121.624155,83735.0346607571,"1698"
"1699","152",Postal Locality,GIBSON,"6448",735270007.42,CO,1063191642.85922,152740.685889913,"1699"
"1700","152",Postal Locality,ORANA,"6330",2379712.958,CO,3555394.71751537,8606.42232971261,"1700"
"1701","152",Postal Locality,ROBINSON,"6330",11681939.116,CO,17437205.8310132,19599.1650036745,"1701"
"1702","152",Postal Locality,REDCLIFFE,"6104",2715316.445,CO,3781697.68135557,12369.8385975325,"1702"
"1703","152",Postal Locality,WIDGIEMOOLTHA,"6443",5932376292.877,CO,8202756609.54403,442794.748942884,"1703"
"1704","152",Postal Locality,EAST BUNBURY,"6230",3498710.166,CO,5024353.83160269,10004.8546303625,"1704"
"1705","152",Postal Locality,FORREST BEACH,"6271",18013623.655,CO,26013446.6828943,27069.3241525998,"1705"
"1706","152",Postal Locality,JULIMAR,"6567",343488350.332,CO,473418892.303643,122070.140653152,"1706"
"1707","152",Postal Locality,NANGA BROOK,"6215",262150693.422,CO,372429187.024162,106505.763331853,"1707"
"1708","152",Postal Locality,ALBANY,"6330",2360740.995,CO,3517472.20037597,9619.70213568986,"1708"
"1709","152",Postal Locality,MUJA,"6225",57054915.551,CO,82189279.6851935,40920.4301783032,"1709"
"1710","152",Postal Locality,MIDDLETON BEACH,"6330",750417.131,CO,1121615.94891605,5666.51972185105,"1710"
"1711","152",Postal Locality,VITTORIA,"6230",8315958.96,CO,11068789.9922667,23738.6402931538,"1711"
"1712","152",Postal Locality,COONABIDGEE,"6503",44802262.857,CO,61640154.4963259,39169.840942684,"1712"
"1713","152",Postal Locality,INDEE,"6721",1623988277.502,CO,1870076329.81627,251133.381298039,"1713"
"1714","152",Postal Locality,WEST TOODYAY,"6566",59653992.187,CO,82310729.2481909,48254.4156797671,"1714"
